"SubjectID","StimID","node_id","concept","content_type","evidence_type","status","recalled","matched_phrase"
"Encode-Decode_Experiment-13-1","2344622","2344622_001","cat","object_identity","literal","correct","1","cat"
"Encode-Decode_Experiment-13-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","keybpard"
"Encode-Decode_Experiment-13-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","blue blanket"
"Encode-Decode_Experiment-13-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-13-1","2344622","2344622_005","lying","action_relation","literal","correct","1","asleep"
"Encode-Decode_Experiment-13-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","next to cat"
"Encode-Decode_Experiment-13-1","2344622","2344622_007","hand","object_identity","literal","correct","1","man typing"
"Encode-Decode_Experiment-13-1","2344622","2344622_008","typing","action_relation","latent","correct","1","typing"
"Encode-Decode_Experiment-13-1","2344622","2344622_009","left","spatial_relation","literal","correct","1","on left"
"Encode-Decode_Experiment-13-1","2344622","2344622_010","brown","object_attribute","literal","correct","1","brown"
"Encode-Decode_Experiment-13-1","2344622","2344622_011","desk","object_identity","literal","correct","1","on desk"
"Encode-Decode_Experiment-13-1","2344622","2344622_017","right","spatial_relation","literal","correct","1","on right"
"Encode-Decode_Experiment-13-1","2344622","2344622_023","person","object_identity","literal","correct","1","man"
"Encode-Decode_Experiment-13-1","2344622","2344622_029","striped","object_attribute","literal","correct","1","spripyish"
"Encode-Decode_Experiment-2-1","2344622","2344622_001","cat","object_identity","literal","correct","1","the cat"
"Encode-Decode_Experiment-2-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","a blue blanket"
"Encode-Decode_Experiment-2-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-2-1","2344622","2344622_005","lying","action_relation","literal","correct","1","cat was sleeping"
"Encode-Decode_Experiment-2-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","next to"
"Encode-Decode_Experiment-2-1","2344622","2344622_007","hand","object_identity","literal","correct","1","his hand"
"Encode-Decode_Experiment-2-1","2344622","2344622_009","left","spatial_relation","literal","correct","1","on t he left"
"Encode-Decode_Experiment-11-1","2344622","2344622_001","cat","object_identity","literal","correct","1","a cat"
"Encode-Decode_Experiment-11-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","a keyboard"
"Encode-Decode_Experiment-11-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","blue blanket"
"Encode-Decode_Experiment-11-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-11-1","2344622","2344622_005","lying","action_relation","literal","correct","1","cat sleeping"
"Encode-Decode_Experiment-11-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","next to a keyboard"
"Encode-Decode_Experiment-11-1","2344622","2344622_007","hand","object_identity","literal","correct","1","a hand"
"Encode-Decode_Experiment-11-1","2344622","2344622_008","typing","action_relation","latent","correct","1","a hand on it"
"Encode-Decode_Experiment-3-1","2344622","2344622_001","cat","object_identity","literal","correct","1","cat"
"Encode-Decode_Experiment-3-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","keyboard"
"Encode-Decode_Experiment-3-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","blue blanket"
"Encode-Decode_Experiment-3-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-3-1","2344622","2344622_005","lying","action_relation","literal","correct","1","lying"
"Encode-Decode_Experiment-3-1","2344622","2344622_007","hand","object_identity","literal","correct","1","hand"
"Encode-Decode_Experiment-3-1","2344622","2344622_008","typing","action_relation","latent","correct","1","hand on keyboard"
"Encode-Decode_Experiment-3-1","2344622","2344622_009","left","spatial_relation","literal","correct","1","to the left"
"Encode-Decode_Experiment-3-1","2344622","2344622_023","person","object_identity","literal","correct","1","persons"
"Encode-Decode_Experiment-15-1","2344622","2344622_001","cat","object_identity","literal","correct","1","cat"
"Encode-Decode_Experiment-15-1","2344622","2344622_005","lying","action_relation","literal","correct","1","lying"
"Encode-Decode_Experiment-15-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","blue blanket"
"Encode-Decode_Experiment-15-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-15-1","2344622","2344622_009","left","spatial_relation","literal","correct","1","to the left"
"Encode-Decode_Experiment-15-1","2344622","2344622_023","person","object_identity","literal","correct","1","someone"
"Encode-Decode_Experiment-15-1","2344622","2344622_008","typing","action_relation","latent","correct","1","typing"
"Encode-Decode_Experiment-15-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","keyboard"
"Encode-Decode_Experiment-15-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","to the left of"
"Encode-Decode_Experiment-6-1","2344622","2344622_001","cat","object_identity","literal","correct","1","a cat"
"Encode-Decode_Experiment-6-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","a keyboard"
"Encode-Decode_Experiment-6-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","blue blanket"
"Encode-Decode_Experiment-6-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-6-1","2344622","2344622_005","lying","action_relation","literal","correct","1","cat laying"
"Encode-Decode_Experiment-6-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","to the left of a keyboard"
"Encode-Decode_Experiment-6-1","2344622","2344622_007","hand","object_identity","literal","correct","1","a hand"
"Encode-Decode_Experiment-6-1","2344622","2344622_008","typing","action_relation","latent","correct","1","had a hand on it"
"Encode-Decode_Experiment-6-1","2344622","2344622_009","left","spatial_relation","literal","correct","1","to the left"
"Encode-Decode_Experiment-16-1","2344622","2344622_001","cat","object_identity","literal","correct","1","cat"
"Encode-Decode_Experiment-16-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","old faishioned keyboard"
"Encode-Decode_Experiment-16-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","light blue blanket"
"Encode-Decode_Experiment-16-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","light blue blanket"
"Encode-Decode_Experiment-16-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","to the left of cat"
"Encode-Decode_Experiment-16-1","2344622","2344622_007","hand","object_identity","literal","correct","1","right hand"
"Encode-Decode_Experiment-16-1","2344622","2344622_008","typing","action_relation","latent","correct","1","hand on left edge of old faishioned keyboard"
"Encode-Decode_Experiment-16-1","2344622","2344622_009","left","spatial_relation","literal","correct","1","left side of photo"
"Encode-Decode_Experiment-16-1","2344622","2344622_012","CD","object_identity","literal","correct","1","cds"
"Encode-Decode_Experiment-16-1","2344622","2344622_013","behind","spatial_relation","literal","correct","1","behind the cat"
"Encode-Decode_Experiment-16-1","2344622","2344622_014","white","object_attribute","literal","correct","1","white middle aged mans right hand"
"Encode-Decode_Experiment-16-1","2344622","2344622_017","right","spatial_relation","literal","correct","1","right hand"
"Encode-Decode_Experiment-16-1","2344622","2344622_023","person","object_identity","literal","correct","1","middle aged mans right hand"
"Encode-Decode_Experiment-7-1","2344622","2344622_001","cat","object_identity","literal","correct","1","a cat"
"Encode-Decode_Experiment-7-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","key board"
"Encode-Decode_Experiment-7-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","blue blanket"
"Encode-Decode_Experiment-7-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-7-1","2344622","2344622_005","lying","action_relation","literal","correct","1","lying"
"Encode-Decode_Experiment-7-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","next to a key board"
"Encode-Decode_Experiment-7-1","2344622","2344622_007","hand","object_identity","literal","correct","1","persons hand"
"Encode-Decode_Experiment-7-1","2344622","2344622_008","typing","action_relation","latent","correct","1","hand over the left side of the keyboard"
"Encode-Decode_Experiment-7-1","2344622","2344622_009","left","spatial_relation","literal","correct","1","on the left"
"Encode-Decode_Experiment-7-1","2344622","2344622_023","person","object_identity","literal","correct","1","a persons hand"
"Encode-Decode_Experiment-5-1","2344622","2344622_001","cat","object_identity","literal","correct","1","a cat"
"Encode-Decode_Experiment-5-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","a blue cover"
"Encode-Decode_Experiment-5-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-5-1","2344622","2344622_005","lying","action_relation","literal","correct","1","cat laying"
"Encode-Decode_Experiment-5-1","2344622","2344622_007","hand","object_identity","literal","correct","1","the hand"
"Encode-Decode_Experiment-5-1","2344622","2344622_008","typing","action_relation","latent","correct","1","this hand is on the keyboard of a computer"
"Encode-Decode_Experiment-5-1","2344622","2344622_023","person","object_identity","literal","correct","1","a person which we can only see the hand of"
"Encode-Decode_Experiment-5-1","2344622","2344622_024","computer","object_identity","latent","correct","1","computer"
"Encode-Decode_Experiment-5-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","the keyboard"
"Encode-Decode_Experiment-8-1","2344622","2344622_001","cat","object_identity","literal","correct","1","cat"
"Encode-Decode_Experiment-8-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","blue blanket"
"Encode-Decode_Experiment-8-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","blue"
"Encode-Decode_Experiment-8-1","2344622","2344622_005","lying","action_relation","literal","correct","1","laid"
"Encode-Decode_Experiment-8-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","next to"
"Encode-Decode_Experiment-8-1","2344622","2344622_008","typing","action_relation","latent","correct","1","typing"
"Encode-Decode_Experiment-8-1","2344622","2344622_002","keyboard","object_identity","literal","correct","1","keyboard"
"Encode-Decode_Experiment-8-1","2344622","2344622_023","person","object_identity","literal","correct","1","a person"
"Encode-Decode_Experiment-1-1","2345035","2345035_001","two","object_attribute","literal","correct","1","two"
"Encode-Decode_Experiment-1-1","2345035","2345035_002","person","object_identity","literal","correct","1","girls"
"Encode-Decode_Experiment-1-1","2345035","2345035_002a","girl","object_attribute","latent","correct","1","girls"
"Encode-Decode_Experiment-1-1","2345035","2345035_003","chasing","action_relation","literal","correct","1","chasing"
"Encode-Decode_Experiment-1-1","2345035","2345035_004","football","object_identity","literal","correct","1","football"
"Encode-Decode_Experiment-1-1","2345035","2345035_005","jersey","object_identity","literal","correct","1","a jersey"
"Encode-Decode_Experiment-1-1","2345035","2345035_006","20","object_attribute","literal","correct","1","number 20"
"Encode-Decode_Experiment-4-1","2344622","2344622_001","cat","object_identity","literal","correct","1","cat"
"Encode-Decode_Experiment-4-1","2344622","2344622_003","blanket","object_identity","literal","correct","1","b;ue blamket"
"Encode-Decode_Experiment-4-1","2344622","2344622_004","blue","object_attribute","literal","correct","1","b;ue blamket"
"Encode-Decode_Experiment-4-1","2344622","2344622_005","lying","action_relation","literal","correct","1","cat lying"
"Encode-Decode_Experiment-4-1","2344622","2344622_006","next to","spatial_relation","literal","correct","1","to the left of a key board"
"Encode-Decode_Experiment-4-1","2344622","2344622_007","hand","object_identity","literal","correct","1","womens hand"
"Encode-Decode_Experiment-4-1","2344622","2344622_009","left","spatial_relation","literal","correct","1","to the left of a key board"
"Encode-Decode_Experiment-4-1","2344622","2344622_027","long","object_attribute","literal","correct","1","long nails"
"Encode-Decode_Experiment-4-1","2344622","2344622_028","nail","object_identity","literal","correct","1","nails"
"Encode-Decode_Experiment-1-1","2347025","2347025_001","woman","object_attribute","literal","correct","1","one woamn"
"Encode-Decode_Experiment-1-1","2347025","2347025_002a","child","object_identity","literal","correct","1","a child"
"Encode-Decode_Experiment-1-1","2347025","2347025_005","back","object_identity","literal","correct","1","on the womans back"
"Encode-Decode_Experiment-1-1","2347025","2347025_006","on","spatial_relation","literal","correct","1","on the womans back"
"Encode-Decode_Experiment-1-1","2347025","2347025_007","holding","action_relation","literal","correct","1","holding a umbrella"
"Encode-Decode_Experiment-1-1","2347025","2347025_008","umbrella","object_identity","literal","correct","1","a umbrella"
"Encode-Decode_Experiment-4-1","2347025","2347025_001","woman","object_attribute","literal","correct","1","a woman"
"Encode-Decode_Experiment-4-1","2347025","2347025_002a","child","object_identity","literal","correct","1","small child"
"Encode-Decode_Experiment-4-1","2347025","2347025_005","back","object_identity","literal","correct","1","on her back"
"Encode-Decode_Experiment-4-1","2347025","2347025_006","on","spatial_relation","literal","correct","1","on her back"
"Encode-Decode_Experiment-4-1","2347025","2347025_007","holding","action_relation","literal","correct","1","holding an umberella"
"Encode-Decode_Experiment-4-1","2347025","2347025_008","umbrella","object_identity","literal","correct","1","umberella"
"Encode-Decode_Experiment-4-1","2347025","2347025_011","carrying","action_relation","literal","correct","1","holds a small child on her back"
"Encode-Decode_Experiment-4-1","2347025","2347025_013","small","object_attribute","literal","correct","1","small child"
"Encode-Decode_Experiment-4-1","2347025","2347025_017","face","object_identity","literal","correct","1","faces the camera directly"
"Encode-Decode_Experiment-4-1","2347025","2347025_018","camera","object_identity","latent","correct","1","camera"
"Encode-Decode_Experiment-4-1","2347025","2347025_019","directly","object_attribute","literal","correct","1","directly"
"Encode-Decode_Experiment-4-1","2347025","2347025_020a","smiling","action_relation","literal","correct","1","smiling"
"Encode-Decode_Experiment-4-1","2347025","2347025_021","multicoloured","object_attribute","literal","correct","1","multicoloured"
"Encode-Decode_Experiment-3-1","2345035","2345035_003","chasing","action_relation","literal","correct","1","chases"
"Encode-Decode_Experiment-3-1","2345035","2345035_004","football","object_identity","literal","correct","1","football"
"Encode-Decode_Experiment-3-1","2345035","2345035_006","20","object_attribute","literal","correct","1","20"
"Encode-Decode_Experiment-3-1","2345035","2345035_013","field","scene_gist","literal","correct","1","field"
"Encode-Decode_Experiment-3-1","2345035","2345035_017","person","object_identity","literal","correct","1","parents"
"Encode-Decode_Experiment-3-1","2345035","2345035_018","background","spatial_relation","literal","correct","1","background"
"Encode-Decode_Experiment-3-1","2345035","2345035_021","3","object_attribute","literal","correct","1","3"
"Encode-Decode_Experiment-3-1","2347025","2347025_001","woman","object_attribute","literal","correct","1","mothers back"
"Encode-Decode_Experiment-3-1","2347025","2347025_002a","child","object_identity","literal","correct","1","baby"
"Encode-Decode_Experiment-3-1","2347025","2347025_002b","baby","object_attribute","literal","correct","1","baby"
"Encode-Decode_Experiment-3-1","2347025","2347025_005","back","object_identity","literal","correct","1","on mothers back"
"Encode-Decode_Experiment-3-1","2347025","2347025_006","on","spatial_relation","literal","correct","1","on mothers back"
"Encode-Decode_Experiment-3-1","2347025","2347025_007","holding","action_relation","literal","correct","1","holding"
"Encode-Decode_Experiment-3-1","2347025","2347025_008","umbrella","object_identity","literal","correct","1","umbrellla"
"Encode-Decode_Experiment-3-1","2347025","2347025_009","pink","object_attribute","literal","correct","1","pink umbrellla"
"Encode-Decode_Experiment-1-1","2347400","2347400_001","two","object_attribute","literal","correct","1","two"
"Encode-Decode_Experiment-1-1","2347400","2347400_002","person","object_identity","literal","correct","1","men"
"Encode-Decode_Experiment-1-1","2347400","2347400_004","smelling","action_relation","latent","correct","1","smelling"
"Encode-Decode_Experiment-1-1","2347400","2347400_005","red","object_attribute","literal","correct","1","red"
"Encode-Decode_Experiment-1-1","2347400","2347400_006","wine","object_identity","literal","correct","1","wine"
"Encode-Decode_Experiment-1-1","2347400","2347400_007","sitting","action_relation","literal","correct","1","sitting"
"Encode-Decode_Experiment-1-1","2347400","2347400_008","couch","object_identity","literal","correct","1","couch"
"Encode-Decode_Experiment-1-1","2347400","2347400_010","on","spatial_relation","literal","correct","1","on a couch"
"Encode-Decode_Experiment-1-1","2347400","2347400_012","background","scene_gist","literal","correct","1","in the background"
"Encode-Decode_Experiment-1-1","2347400","2347400_042","man","object_attribute","latent","correct","1","men"
"Encode-Decode_Experiment-3-1","2347400","2347400_001","two","object_attribute","literal","correct","1","two boys"
"Encode-Decode_Experiment-3-1","2347400","2347400_002","person","object_identity","literal","correct","1","boys"
"Encode-Decode_Experiment-3-1","2347400","2347400_004","smelling","action_relation","latent","correct","1","smell red wine"
"Encode-Decode_Experiment-3-1","2347400","2347400_005","red","object_attribute","literal","correct","1","red wine"
"Encode-Decode_Experiment-3-1","2347400","2347400_006","wine","object_identity","literal","correct","1","red wine"
"Encode-Decode_Experiment-3-1","2347400","2347400_007","sitting","action_relation","literal","correct","1","sat"
"Encode-Decode_Experiment-3-1","2347400","2347400_008","couch","object_identity","literal","correct","1","cpuch"
"Encode-Decode_Experiment-3-1","2347400","2347400_010","on","spatial_relation","literal","correct","1","on cpuch"
"Encode-Decode_Experiment-3-1","2347400","2347400_024","casual","object_attribute","latent","correct","1","casual clothes"
"Encode-Decode_Experiment-3-1","2347400","2347400_025","clothes","object_identity","literal","correct","1","clothes"
"Encode-Decode_Experiment-3-1","2347400","2347400_026","living room","scene_gist","latent","correct","1","living room"
"Encode-Decode_Experiment-2-1","2345035","2345035_001","two","object_attribute","literal","correct","1","two girls"
"Encode-Decode_Experiment-2-1","2345035","2345035_002","person","object_identity","literal","correct","1","girls"
"Encode-Decode_Experiment-2-1","2345035","2345035_002a","girl","object_attribute","latent","correct","1","girls"
"Encode-Decode_Experiment-2-1","2345035","2345035_003","chasing","action_relation","literal","correct","1","chasing"
"Encode-Decode_Experiment-2-1","2345035","2345035_014","blue","object_attribute","literal","correct","1","blue shirt"
"Encode-Decode_Experiment-2-1","2345035","2345035_016","ball","object_identity","literal","correct","1","a ball"
"Encode-Decode_Experiment-2-1","2345035","2345035_036","shirt","object_identity","literal","correct","1","blue shirt"
"Encode-Decode_Experiment-2-1","2347025","2347025_001","woman","object_attribute","literal","correct","1","oldy woman"
"Encode-Decode_Experiment-2-1","2347025","2347025_002b","baby","object_attribute","literal","correct","1","baby"
"Encode-Decode_Experiment-2-1","2347025","2347025_005","back","object_identity","literal","correct","1","on her back"
"Encode-Decode_Experiment-2-1","2347025","2347025_006","on","spatial_relation","literal","correct","1","on her back"
"Encode-Decode_Experiment-2-1","2347025","2347025_007","holding","action_relation","literal","correct","1","holding a pink umbrella"
"Encode-Decode_Experiment-2-1","2347025","2347025_008","umbrella","object_identity","literal","correct","1","umbrella"
"Encode-Decode_Experiment-2-1","2347025","2347025_009","pink","object_attribute","literal","correct","1","pink umbrella"
"Encode-Decode_Experiment-2-1","2347025","2347025_010","old","object_attribute","literal","correct","1","oldy woman"
"Encode-Decode_Experiment-2-1","2347025","2347025_011","carrying","action_relation","literal","correct","1","carrying a baby on her back"
"Encode-Decode_Experiment-2-1","2347025","2347025_014","person","object_identity","literal","correct","1","two people were there"
"Encode-Decode_Experiment-2-1","2347025","2347025_015","two","object_attribute","literal","correct","1","two people were there"
"Encode-Decode_Experiment-2-1","2347025","2347025_016","sunny","scene_gist","latent","correct","1","the weather was sunny"
"Encode-Decode_Experiment-2-1","2347400","2347400_001","two","object_attribute","literal","correct","1","two men"
"Encode-Decode_Experiment-2-1","2347400","2347400_002","person","object_identity","literal","correct","1","men"
"Encode-Decode_Experiment-2-1","2347400","2347400_004","smelling","action_relation","latent","correct","1","smelling the wine"
"Encode-Decode_Experiment-2-1","2347400","2347400_006","wine","object_identity","literal","correct","1","wine"
"Encode-Decode_Experiment-2-1","2347400","2347400_007","sitting","action_relation","literal","correct","1","were sitting"
"Encode-Decode_Experiment-2-1","2347400","2347400_008","couch","object_identity","literal","correct","1","couch"
"Encode-Decode_Experiment-2-1","2347400","2347400_010","on","spatial_relation","literal","correct","1","on a couch"
"Encode-Decode_Experiment-2-1","2347400","2347400_013","glass","object_identity","literal","correct","1","dringking"
"Encode-Decode_Experiment-2-1","2347400","2347400_020","right","spatial_relation","literal","correct","1","the right"
"Encode-Decode_Experiment-2-1","2347400","2347400_022","left","spatial_relation","literal","correct","1","the left"
"Encode-Decode_Experiment-2-1","2347400","2347400_023","blonde","object_attribute","literal","correct","1","was blonde"
"Encode-Decode_Experiment-2-1","2347400","2347400_033","hair","object_identity","literal","correct","1","blonde"
"Encode-Decode_Experiment-2-1","2347400","2347400_042","man","object_attribute","latent","correct","1","men"
"Encode-Decode_Experiment-4-1","2345035","2345035_001","two","object_attribute","literal","correct","1","two girls"
"Encode-Decode_Experiment-4-1","2345035","2345035_002","person","object_identity","literal","correct","1","girls"
"Encode-Decode_Experiment-4-1","2345035","2345035_002a","girl","object_attribute","latent","correct","1","girls"
"Encode-Decode_Experiment-4-1","2345035","2345035_003","chasing","action_relation","literal","correct","1","chasing"
"Encode-Decode_Experiment-4-1","2345035","2345035_004","football","object_identity","literal","correct","1","football"
"Encode-Decode_Experiment-4-1","2345035","2345035_006","20","object_attribute","literal","correct","1","20"
"Encode-Decode_Experiment-4-1","2345035","2345035_021","3","object_attribute","literal","correct","1","3"
"Encode-Decode_Experiment-4-1","2345035","2345035_024","pitch","scene_gist","literal","correct","1","footbacll pitch"
"Encode-Decode_Experiment-4-1","2345035","2345035_039","away","spatial_relation","literal","correct","1","away from the screen"
"Encode-Decode_Experiment-4-1","2345035","2345035_041","other","object_attribute","literal","correct","1","other players"
"Encode-Decode_Experiment-4-1","2345035","2345035_042","player","object_identity","latent","correct","1","players"
"Encode-Decode_Experiment-4-1","2345035","2345035_043","long","object_attribute","literal","correct","1","ling hair"
"Encode-Decode_Experiment-4-1","2345035","2345035_044","hair","object_identity","literal","correct","1","hair"
"Encode-Decode_Experiment-4-1","2345035","2345035_045","ponytail","object_identity","literal","correct","1","ponytails"
"Encode-Decode_Experiment-4-1","2347400","2347400_001","two","object_attribute","literal","correct","1","two men"
"Encode-Decode_Experiment-4-1","2347400","2347400_002","person","object_identity","literal","correct","1","men"
"Encode-Decode_Experiment-4-1","2347400","2347400_004","smelling","action_relation","latent","correct","1","are smelling red wine"
"Encode-Decode_Experiment-4-1","2347400","2347400_005","red","object_attribute","literal","correct","1","red wine"
"Encode-Decode_Experiment-4-1","2347400","2347400_006","wine","object_identity","literal","correct","1","wine"
"Encode-Decode_Experiment-4-1","2347400","2347400_007","sitting","action_relation","literal","correct","1","sat on a sofa"
"Encode-Decode_Experiment-4-1","2347400","2347400_009","sofa","object_identity","literal","correct","1","sofa"
"Encode-Decode_Experiment-4-1","2347400","2347400_010","on","spatial_relation","literal","correct","1","on a sofa"
"Encode-Decode_Experiment-4-1","2347400","2347400_027","shirt","object_identity","literal","correct","1","blue shirt"
"Encode-Decode_Experiment-4-1","2347400","2347400_028","blue","object_attribute","literal","correct","1","blue shirt"
"Encode-Decode_Experiment-4-1","2347400","2347400_029","face","object_identity","literal","correct","1","face on it"
"Encode-Decode_Experiment-4-1","2347400","2347400_030","wearing","action_relation","literal","correct","1","is wearing grey"
"Encode-Decode_Experiment-4-1","2347400","2347400_031","grey","object_attribute","literal","correct","1","grey"
"Encode-Decode_Experiment-4-1","2347400","2347400_032","short","object_attribute","literal","correct","1","short hair"
"Encode-Decode_Experiment-4-1","2347400","2347400_033","hair","object_identity","literal","correct","1","hair"
"Encode-Decode_Experiment-4-1","2347400","2347400_042","man","object_attribute","latent","correct","1","men"
"Encode-Decode_Experiment-3-1","2348899","2348899_004","person","object_identity","literal","correct","1","men"
"Encode-Decode_Experiment-3-1","2348899","2348899_006","person","object_identity","literal","correct","1","woman"
"Encode-Decode_Experiment-3-1","2348899","2348899_010","touching","action_relation","literal","correct","1","touching tie"
"Encode-Decode_Experiment-3-1","2348899","2348899_011","tie","object_identity","literal","correct","1","tie"
"Encode-Decode_Experiment-3-1","2348899","2348899_017","sitting","action_relation","literal","correct","1","sat"
"Encode-Decode_Experiment-3-1","2348899","2348899_025","background","spatial_relation","literal","correct","1","in background"
"Encode-Decode_Experiment-3-1","2348899","2348899_038","man","object_attribute","literal","correct","1","men"
